sqft,beds,baths,parking,age_of_property,price_in_rupees,furnishing_status_encoded,location_Bangalore,location_Bangalore_Whitefield,location_Bhubaneswar,location_Chandigarh,location_Chennai,location_Delhi,location_Delhi_VasantVihar,location_Gurgaon_DLF,location_Hyderabad,location_Hyderabad_Gachibowli,location_Indore,location_Jaipur,location_Kochi,location_Kolkata,location_Lucknow,location_Mumbai,location_Mumbai_Bandra,location_Noida_Sector150,location_Pune,property_type_independent_house,property_type_villa,price_per_sqft,total_rooms,age_category_recent,age_category_old,age_category_very_old
2136,2,1,2,20,43894657,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20549.93305243446,3,False,True,False
723,2,1,0,30,8526366,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11793.03734439834,3,False,False,True
1549,2,2,2,28,8435604,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5445.838605551969,4,False,False,True
2492,2,2,1,22,16077664,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6451.7110754414125,4,False,False,True
1167,1,1,1,14,19966945,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17109.635818337618,2,False,True,False
1098,3,3,1,18,17977202,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16372.67941712204,6,False,True,False
1428,3,2,2,14,13388853,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9375.947478991597,5,False,True,False
1489,3,3,2,2,53044820,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35624.45936870383,6,False,False,False
1782,3,3,1,5,29241089,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16409.140852974186,6,False,False,False
1093,2,1,1,18,6428644,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5881.650503202196,3,False,True,False
3898,5,4,1,2,121758185,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,31236.065931246794,9,False,False,False
5975,4,4,1,26,42906100,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7180.937238493724,8,False,False,True
1299,2,1,1,0,11365418,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8749.359507313318,3,False,False,False
1436,1,1,1,4,16357237,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11390.83356545961,2,False,False,False
981,1,1,1,0,23730022,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,24189.624872579,2,False,False,False
2496,2,2,1,0,56416888,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,22602.91987179487,4,False,False,False
1436,2,2,2,20,18768166,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13069.753481894151,4,False,True,False
985,2,1,1,30,22668382,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23013.585786802032,3,False,False,True
1201,2,2,1,11,10861689,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9043.870940882598,4,False,True,False
5759,4,4,3,6,123372598,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,21422.573016148635,8,True,False,False
2627,4,4,1,6,25151422,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9574.199467072707,8,True,False,False
2259,3,3,3,19,29783763,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13184.490039840637,6,False,True,False
1402,1,1,1,23,11268946,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8037.764621968617,2,False,False,True
3383,4,3,1,18,34494927,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,10196.549512267218,7,False,True,False
2025,2,1,2,13,18386753,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9079.878024691357,3,False,True,False
2037,1,1,2,10,19087610,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9370.451644575356,2,True,False,False
1821,2,1,1,0,23921965,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13136.718835804502,3,False,False,False
3404,3,2,2,28,31341396,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9207.225616921269,5,False,False,True
2222,3,3,1,14,29757463,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13392.197569756976,6,False,True,False
968,1,1,0,5,7130053,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7365.7572314049585,2,False,False,False
2054,2,2,2,7,13917153,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6775.634371957157,4,True,False,False
912,2,2,1,14,16916614,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,18548.918859649122,4,False,True,False
4459,4,4,2,18,85215914,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,19110.992150706435,8,False,True,False
723,2,2,1,3,9887225,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13675.27662517289,4,False,False,False
4781,4,3,1,8,85436626,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,17870.032629157082,7,True,False,False
1989,3,2,1,9,18242126,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9171.506284565108,5,True,False,False
2482,3,3,1,25,16565974,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6674.445608380339,6,False,False,True
1861,3,3,2,4,14751300,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7926.544868350349,6,False,False,False
3772,4,4,3,6,42601402,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,11294.115058324496,8,True,False,False
2044,4,3,1,9,21656678,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,10595.243639921722,7,True,False,False
5800,4,4,3,13,192725794,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,33228.58517241379,8,False,True,False
1858,3,2,2,11,31415319,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,16908.137244348763,5,False,True,False
1739,2,1,1,25,24319468,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13984.742955721678,3,False,False,True
1217,2,2,1,12,15112567,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12417.885784716516,4,False,True,False
1149,2,1,1,15,8689432,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7562.604003481288,3,False,True,False
3824,4,4,1,0,53751114,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14056.253661087867,8,False,False,False
1241,2,2,2,5,8783276,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7077.579371474617,4,False,False,False
1901,3,3,1,5,22284151,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11722.330878485009,6,False,False,False
778,4,3,0,17,11689649,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15025.255784061697,7,False,True,False
742,3,2,1,0,13727664,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,18500.8948787062,5,False,False,False
2152,2,1,2,23,15081015,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7007.906598513011,3,False,False,True
2548,2,2,2,28,19377700,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,7605.062794348509,4,False,False,True
2269,2,1,2,20,17083133,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7528.925958572058,3,False,True,False
3858,3,2,2,0,83405508,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,21618.846034214617,5,False,False,False
1946,2,2,2,11,23019769,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11829.274922918808,4,False,True,False
2349,2,2,2,12,29765718,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12671.655172413793,4,False,True,False
2924,5,5,1,12,37083981,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,12682.620041039672,10,False,True,False
2123,2,1,3,20,13166408,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6201.7936881771075,3,False,True,False
1658,3,3,1,1,15208196,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9172.615199034983,6,False,False,False
794,2,1,1,1,9232030,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11627.241813602015,3,False,False,False
1023,1,1,2,0,10284660,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10053.431085043989,2,False,False,False
5684,4,4,1,26,51601524,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9078.382125263899,8,False,False,True
2612,4,4,1,30,20800887,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7963.586140888208,8,False,False,True
2636,5,4,2,23,68188432,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25868.145675265554,9,False,False,True
4958,3,2,3,15,38739015,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7813.4358612343685,5,False,True,False
3066,4,3,1,11,28928438,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,9435.237442922375,7,False,True,False
4619,4,4,2,22,36016388,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7797.442736523057,8,False,False,True
4775,4,4,2,16,54514966,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,11416.746806282723,8,False,True,False
2557,5,5,1,12,26654302,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10424.0524051623,10,False,True,False
2460,3,2,3,1,61000947,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,24797.13292682927,5,False,False,False
739,3,3,0,0,7689689,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10405.533152909336,6,False,False,False
2074,3,3,2,26,16072729,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7749.628254580521,6,False,False,True
2325,1,1,1,23,28335010,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12187.101075268818,2,False,False,True
2218,4,3,3,0,32061017,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,14454.922001803427,7,False,False,False
2492,2,2,1,10,38539150,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,15465.148475120386,4,True,False,False
2484,3,3,2,26,51835614,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,20867.799516908213,6,False,False,True
1646,2,1,2,1,15953863,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9692.504860267314,3,False,False,False
3815,5,5,1,25,37458878,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,9818.840891218873,10,False,False,True
656,2,1,1,11,21030508,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,32058.701219512193,3,False,True,False
2492,2,1,2,10,15696458,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6298.739165329053,3,True,False,False
2170,2,2,3,18,12697402,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5851.33732718894,4,False,True,False
2173,1,1,3,21,16480057,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7584.0115048320295,2,False,False,True
1620,3,2,1,20,13707771,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8461.587037037038,5,False,True,False
3697,3,2,2,0,75871317,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,20522.40113605626,5,False,False,False
3614,4,4,1,9,165750521,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,45863.45351411179,8,True,False,False
4780,4,4,1,0,39598139,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8284.12949790795,8,False,False,False
2733,6,6,2,21,20345325,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7444.319429198683,12,False,False,True
4193,4,4,2,30,78246635,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,18661.25327927498,8,False,False,True
4325,3,2,2,8,52436799,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12124.115375722544,5,True,False,False
617,1,1,1,8,17789778,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,28832.70340356564,2,True,False,False
4704,3,3,2,19,150285020,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,31948.346088435374,6,False,True,False
1730,1,1,1,12,19176166,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11084.48901734104,2,False,True,False
655,1,1,0,0,6375646,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9733.8106870229,2,False,False,False
1655,2,2,1,0,17581565,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10623.302114803626,4,False,False,False
957,2,1,1,3,9260091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9676.166144200626,3,False,False,False
4799,4,4,2,22,40585646,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8457.104813502812,8,False,False,True
1319,2,1,2,18,15614292,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11837.977255496588,3,False,True,False
845,2,2,0,23,4614424,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5460.856804733728,4,False,False,True
2369,2,2,2,1,17892346,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7552.699873364289,4,False,False,False
1652,5,5,1,28,14747640,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,8927.142857142857,10,False,False,True
3098,5,5,2,0,32184750,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,10388.879922530665,10,False,False,False
4153,3,3,2,0,35369608,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,8516.640500842765,6,False,False,False
1501,2,2,2,10,14703960,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9796.109260493005,4,True,False,False
1235,2,2,1,11,8878710,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7189.238866396761,4,False,True,False
2785,4,4,1,5,24195601,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,8687.828007181328,8,False,False,False
1835,2,2,2,18,10693564,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5827.555313351499,4,False,True,False
3403,5,4,2,0,42614470,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,12522.618277990008,9,False,False,False
4722,4,4,2,15,175050646,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,37071.2930961457,8,False,True,False
5243,5,4,2,29,45411384,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8661.335876406638,9,False,False,True
2140,3,2,1,29,18577309,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8680.985514018692,5,False,False,True
4800,3,3,2,15,39806856,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,8293.095,6,False,True,False
3372,5,4,2,19,26754186,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7934.218861209964,9,False,True,False
2463,2,2,1,17,65912784,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,26761.1790499391,4,False,True,False
1098,2,1,1,10,14709088,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13396.255009107468,3,True,False,False
1820,2,2,2,29,21413254,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11765.524175824175,4,False,False,True
1799,2,2,1,16,11492157,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6388.080600333518,4,False,True,False
740,2,1,1,11,5674524,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7668.275675675675,3,False,True,False
1349,2,1,2,24,10081809,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7473.542624166049,3,False,False,True
663,3,3,0,14,8134553,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12269.310708898944,6,False,True,False
1504,4,3,1,8,19872315,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13212.97539893617,7,True,False,False
1883,3,3,2,0,16523200,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8774.933616569304,6,False,False,False
1662,2,1,1,18,11745837,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7067.290613718412,3,False,True,False
2338,3,3,1,6,19034254,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8141.254918733961,6,True,False,False
1604,1,1,2,15,21327039,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13296.15897755611,2,False,True,False
2302,4,4,2,0,48390818,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,21021.2067767159,8,False,False,False
1407,1,1,1,0,23454976,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,16670.20326936745,2,False,False,False
1368,2,1,1,10,10901699,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7969.078216374269,3,True,False,False
4357,4,4,3,22,30968085,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,7107.6623823731925,8,False,False,True
786,3,3,0,19,9491555,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12075.769720101782,6,False,True,False
810,2,2,1,0,7252052,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8953.15061728395,4,False,False,False
1418,2,1,2,29,13044356,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9199.122708039493,3,False,False,True
2413,2,2,2,0,32698632,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,13551.028595109821,4,False,False,False
2464,2,1,3,10,21391628,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8681.667207792209,3,True,False,False
1547,2,1,2,7,35267432,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,22797.305753070457,3,True,False,False
5069,4,4,1,8,185545128,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,36603.89189189189,8,True,False,False
733,3,2,1,14,5691509,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7764.678035470669,5,False,True,False
1118,1,1,1,0,10684737,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9557.00983899821,2,False,False,False
976,3,3,1,28,6055192,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6204.0901639344265,6,False,False,True
2109,2,1,1,17,15308558,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7258.680891417734,3,False,True,False
1012,1,1,2,6,10060619,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9941.323122529644,2,True,False,False
2498,3,2,2,19,26952864,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10789.77742193755,5,False,True,False
1373,2,1,2,0,25660170,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,18689.126001456665,3,False,False,False
2100,3,3,1,2,23916382,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11388.753333333334,6,False,False,False
1604,2,1,1,13,44504460,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,27745.92269326683,3,False,True,False
1610,2,1,1,30,9248336,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5744.308074534161,3,False,False,True
2194,3,3,2,0,32437832,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14784.791248860529,6,False,False,False
3378,3,2,1,17,51334715,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15196.77767910006,5,False,True,False
2475,3,2,3,0,21614801,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8733.252929292928,5,False,False,False
1940,3,2,1,29,20373450,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10501.778350515464,5,False,False,True
2151,3,3,1,29,30153237,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14018.241283124129,6,False,False,True
1793,2,1,2,14,12070850,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6732.208588957055,3,False,True,False
1811,4,4,2,23,12011689,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6632.627829928217,8,False,False,True
785,2,2,1,24,4241070,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5402.636942675159,4,False,False,True
2004,2,1,2,14,16056572,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8012.261477045909,3,False,True,False
3605,3,2,2,11,67271932,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18660.73009708738,5,False,True,False
2290,2,1,2,19,29193682,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12748.332751091702,3,False,True,False
2318,2,1,2,12,20517520,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8851.389128559103,3,False,True,False
1092,3,3,2,7,9528306,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8725.554945054944,6,True,False,False
4323,5,4,1,26,63620116,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,14716.658801758038,9,False,False,True
1276,2,1,2,21,13701249,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10737.655956112852,3,False,False,True
1441,2,2,2,0,14717669,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10213.510756419153,4,False,False,False
1727,4,4,1,26,18142401,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10505.154024319629,8,False,False,True
2649,5,5,2,0,30148574,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,11381.115137787845,10,False,False,False
1597,1,1,1,18,39712124,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24866.702567313714,2,False,True,False
1994,4,3,1,16,50596848,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,25374.547642928785,7,False,True,False
2612,3,2,3,24,42835557,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,16399.5241194487,5,False,False,True
1020,2,2,1,30,5250524,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5147.572549019608,4,False,False,True
2256,4,4,1,28,48201144,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,21365.755319148935,8,False,False,True
1322,1,1,1,18,13729595,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10385.472768532527,2,False,True,False
2282,6,5,1,22,45346844,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,19871.535495179665,11,False,False,True
705,2,2,1,20,5066700,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7186.808510638298,4,False,True,False
1413,1,1,2,0,13144865,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9302.806086341117,2,False,False,False
748,2,1,1,7,5717380,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7643.556149732621,3,True,False,False
764,3,3,0,0,5813083,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7608.747382198952,6,False,False,False
1713,1,1,2,16,13337749,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7786.193228254524,2,False,True,False
1083,3,2,1,0,18887374,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17439.865189289012,5,False,False,False
2038,2,1,2,11,59491896,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,29191.313052011777,3,False,True,False
4405,4,3,3,11,34332416,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,7793.965039727583,7,False,True,False
1668,3,3,1,1,18436996,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,11053.354916067146,6,False,False,False
1529,2,1,1,6,17822314,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11656.18966644866,3,True,False,False
2053,3,3,1,0,19605683,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9549.772528007794,6,False,False,False
927,2,2,0,3,14133258,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15246.233009708738,4,False,False,False
3530,4,4,2,0,69311248,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19634.91444759207,8,False,False,False
